Code	St	Btl	Year	Lat	Lon	Bottom_Depth	Pres	CTDDEPTH	Tinsitu	Tpot	Sal	O2	SiO4	NO3	PO4	DIC	Alk
2012028	10	28	2011	31.7488	-64.1727	4569	185.566667	184.133333	18.433333	18.40061	36.5925	180.633333	1.02	4.973871	0.231481	2111.6	2386.3
2012027	10	27	2011	31.7488	-64.1727	4569	234.75	232.65	18.1815	18.140451	36.5812	185.25	1.28	5.695538	0.303148	2110.8	2388.06
2012026	10	26	2011	31.7488	-64.1727	4569	286.966667	284.766667	18.001333	17.951441	36.567833	187.5	1.313333	5.887204	0.304815	2107.5	2382.76
2012025	10	25	2011	31.7488	-64.1727	4569	340.8	337.7	17.812	17.753111	36.5432	189.5	1.38	6.070538	0.318148	-999	-999
2012024	10	24	2011	31.7488	-64.1727	4569	421.85	417.8	17.5085	17.436341	36.48575	186.6	1.62	6.795538	0.353148	2113.5	2377.37
2012023	10	23	2011	31.7488	-64.1727	4569	503	498.833333	16.706	16.622556	36.323567	176.833333	2.256667	9.000538	0.498148	2125.7	2368.29
2012022	10	22	2011	31.7488	-64.1727	4569	605.8	599.7	15.073	14.979066	36.0104	150.3	4.5	14.100538	0.828148	-999	-999
2012021	10	21	2011	31.7488	-64.1727	4569	756.1	750	11.229	11.131742	35.4288	123.9	10.65	23.050538	1.448148	-999	-999
2012020	10	20	2011	31.7488	-64.1727	4569	804.6	796.6	10.348333	10.249731	35.329867	124.033333	12.11	24.360538	1.531481	2184.7	2312.47
2012019	10	19	2011	31.7488	-64.1727	4569	958.2	949.9	7.071	6.97568	35.1105	162.8	14.06	24.090538	1.578148	-999	-999
2012018	10	18	2011	31.7488	-64.1727	4569	979.35	969.5	6.8525	6.756543	35.0943	168	13.87	23.630538	1.548148	2181.2	2308.8
2012017	10	17	2011	31.7488	-64.1727	4569	1212.05	1198.95	5.0805	4.975918	35.03125	218.85	12.115	20.540538	1.368148	2168.5	2304.48
2012016	10	16	2011	31.7488	-64.1727	4569	1513.366667	1495.733333	4.265667	4.141182	34.985933	237.633333	12.173333	19.790538	1.314815	2163.7	2304.43
2012015	10	15	2011	31.7488	-64.1727	4569	1821.15	1797.45	3.8095	3.661891	34.9688	243.1	13.675	19.680538	1.313148	2161.9	2306.37
2012014	10	14	2011	31.7488	-64.1727	4569	2124.75	2097.233333	3.532833	3.360295	34.966517	242.883333	16.323333	19.955538	1.339815	2163.4	2311.14
2012013	10	13	2011	31.7488	-64.1727	4569	2326.9	2292.7	3.3745	3.184846	34.96635	240.8	19.09	20.185538	1.373148	2162.2	2310.49
2012012	10	12	2011	31.7488	-64.1727	4569	2735.1	2689	2.938	2.715829	34.9374	245.4	20.7	19.860538	1.348148	2162.4	2310.21
2012011	10	11	2011	31.7488	-64.1727	4569	3042.3	2992.6	2.621	2.374157	34.9215	246.85	23.875	20.055538	1.378148	2160.8	2309.79
2012010	10	10	2011	31.7488	-64.1727	4569	3347.2	3286	2.424	2.14984	34.9086	247.9	26.07	20.030538	1.368148	2165.9	2312.5
2012009	10	9	2011	31.7488	-64.1727	4569	3654.05	3589.1	2.2715	1.968185	34.89575	246.55	29.975	20.480538	1.408148	-999	-999
2012008	10	8	2011	31.7488	-64.1727	4569	3962	3883.9	2.205	1.869342	34.8875	245	33.29	20.860538	1.438148	2176.6	2321.82
2012007	10	7	2011	31.7488	-64.1727	4569	4266.2	4184.3	2.1935	1.823318	34.88275	242.5	36.315	21.390538	1.483148	2177.6	2321.9
2012006	10	6	2011	31.7488	-64.1727	4569	4514.7	4425.35	2.21	1.809967	34.88115	241.5	37.29	21.535538	1.493148	2181.8	2327.18
2012005	10	5	2011	31.7488	-64.1727	4569	4546.4	4461.6	2.213	1.809072	34.881	241.5	36.9	21.610538	1.508148	-999	-999
2012004	10	4	2011	31.7488	-64.1727	4569	4578.6	4493	2.216	1.808104	34.8809	241.9	37.29	21.640538	1.498148	-999	-999
2012003	10	3	2011	31.7488	-64.1727	4569	4597.2	4511	2.218	1.807797	34.8808	241.7	37.39	21.630538	1.508148	-999	-999
2012002	10	2	2011	31.7488	-64.1727	4569	4619.25	4526.7	2.22	1.807067	34.8807	241.65	37.585	21.605538	1.513148	2182	2326.89
2012001	10	1	2011	31.7488	-64.1727	4569	4637.8	4550.4	2.223	1.807724	34.8808	242	37.68	21.660538	1.498148	-999	-999
2012110	11	10	2011	30.8235	-60.7869	5237	135.1	134.4	19.501	19.476241	36.7027	175.1	0.79	3.440538	0.158148	-999	-999
2012109	11	9	2011	30.8235	-60.7869	5237	186.8	185.7	18.605	18.571841	36.6247	182.2	1.08	5.110538	0.248148	-999	-999
2012108	11	8	2011	30.8235	-60.7869	5237	238.2	236.7	18.287	18.245177	36.5899	181.9	1.28	5.820538	0.298148	-999	-999
2012107	11	7	2011	30.8235	-60.7869	5237	288.8	286.9	18.086	18.035623	36.5753	186.9	1.47	5.920538	0.318148	-999	-999
2012106	11	6	2011	30.8235	-60.7869	5237	347.3	345	17.846	17.785905	36.5339	185.2	1.47	6.390538	0.338148	-999	-999
2012105	11	5	2011	30.8235	-60.7869	5237	419.4	416.6	17.353	17.281717	36.4386	177.6	2.06	7.900538	0.438148	-999	-999
2012104	11	4	2011	30.8235	-60.7869	5237	532.2	528.4	15.818	15.732901	36.1495	161.2	3.42	11.830538	0.698148	-999	-999
2012103	11	3	2011	30.8235	-60.7869	5237	669.4	664.3	13.108	13.013203	35.7113	139.6	6.84	18.260538	1.138148	-999	-999
2012102	11	2	2011	30.8235	-60.7869	5237	800	793.5	9.93	9.834382	35.3122	128.2	11.91	24.490538	1.568148	-999	-999
2012101	11	1	2011	30.8235	-60.7869	5237	1007.8	999	6.679	6.581358	35.0936	162.8	15.53	24.930538	1.668148	-999	-999
2012226	12	26	2011	29.7	-56.817	5645	101.025	100.325	19.7915	19.772805	36.72075	187.3	0.865	2.245538	0.148148	2099.1	2394.95
2012225	12	25	2011	29.7	-56.817	5645	135.9	134.8	18.939	18.914603	36.6373	178.3	0.99	3.360538	0.158148	-999	-999
2012224	12	24	2011	29.7	-56.817	5645	186.65	185.275	18.3155	18.282731	36.5845	180.625	1.3275	5.710538	0.308148	2113.5	2387.03
2012223	12	23	2011	29.7	-56.817	5645	236.575	234.75	18.06825	18.027063	36.55895	183.45	1.4025	6.018038	0.313148	2110.8	2383.9
2012222	12	22	2011	29.7	-56.817	5645	287.25	284.975	17.87025	17.820566	36.53625	185.6	1.45	6.220538	0.330648	2112.2	2382.42
2012221	12	21	2011	29.7	-56.817	5645	352.1	348.9	17.51	17.44987	36.4751	184	1.77	6.910538	0.358148	-999	-999
2012220	12	20	2011	29.7	-56.817	5645	423.825	420.325	16.953	16.882111	36.370475	177.65	2.1825	8.418038	0.465648	2123	2373.79
2012219	12	19	2011	29.7	-56.817	5645	578.7	572.9	14.371	14.284154	35.9161	155.8	4.69	14.470538	0.868148	-999	-999
2012218	12	18	2011	29.7	-56.817	5645	754.525	747.525	10.78675	10.692061	35.41875	134.2	10.255	22.245538	1.398148	2175.7	2324.14
2012217	12	17	2011	29.7	-56.817	5645	1007.466667	997.7	6.880667	6.781512	35.1239	165	14.586667	24.033871	1.574815	2183.8	2314.95
2012216	12	16	2011	29.7	-56.817	5645	1210.7	1196.1	5.722	5.611586	35.1148	198.1	13.67	21.830538	1.488148	2176.9	2316.57
2012215	12	15	2011	29.7	-56.817	5645	1514.5	1497.533333	4.657667	4.528462	35.057867	226.533333	13.156667	20.170538	1.348148	2166.3	2310.26
2012214	12	14	2011	29.7	-56.817	5645	1819.1	1794	4.165	4.012573	35.0377	231	15.82	20.290538	1.378148	2169.2	2310.99
2012213	12	13	2011	29.7	-56.817	5645	2125.1	2096.333333	3.747333	3.571241	35.012167	231.466667	19.56	20.787204	1.394815	2167.5	2322.58
2012212	12	12	2011	29.7	-56.817	5645	2430.2	2390.7	3.37	3.170124	34.9833	232.3	23.43	21.000538	1.418148	2171.2	2321.02
2012211	12	11	2011	29.7	-56.817	5645	2737.6	2691.2	3.127	2.900701	34.9648	231.6	27.14	21.480538	1.468148	2172.2	2322.6
2012210	12	10	2011	29.7	-56.817	5645	3041.6	2993.866667	2.905333	2.652223	34.945467	234.666667	28.606667	21.450538	1.471481	2172	2323.2
2012209	12	9	2011	29.7	-56.817	5645	3347.7	3286.3	2.675	2.394698	34.9274	239.8	28.51	21.040538	1.458148	2167.3	2319.87
2012208	12	8	2011	29.7	-56.817	5645	3651.9	3582.4	2.494	2.185089	34.9127	243	29.87	20.980538	1.458148	-999	-999
2012207	12	7	2011	29.7	-56.817	5645	3960.8	3889.966667	2.346333	2.006838	34.898233	240.233333	34.98	21.577204	1.491481	2175.4	2324.72
2012206	12	6	2011	29.7	-56.817	5645	4371	4280.4	2.251	1.866788	34.8855	237.8	39.93	22.260538	1.558148	2181.1	2328.02
2012205	12	5	2011	29.7	-56.817	5645	4779.5	4684.066667	2.144667	1.714695	34.868167	233.4	47.41	23.373871	1.618148	2189.2	2333.32
2012204	12	4	2011	29.7	-56.817	5645	5191.3	5082.7	2.082667	1.603415	34.855333	230.533333	52.583333	24.053871	1.674815	2196.9	2338.13
2012203	12	3	2011	29.7	-56.817	5645	5567.1	5436.2	2.116	1.586909	34.8532	229.6	53.1	24.170538	1.698148	2198.7	2339.3
2012202	12	2	2011	29.7	-56.817	5645	5583.9	5466.7	2.119	1.587586	34.853	229.9	53.545	24.180538	1.688148	-999	-999
2012201	12	1	2011	29.7	-56.817	5645	5725.9	5598.933333	2.137667	1.5867	34.852867	230.566667	53.656667	24.207204	1.691481	2198	2338.24
2012311	13	11	2011	28.6441	-53.2258	5290	100.3	99.8	20.606	20.5869	36.8225	196.7	0.6	2.150538	0.148148	-999	-999
2012310	13	10	2011	28.6441	-53.2258	5290	135.8	135	19.565	19.540054	36.7193	180.6	0.79	2.750538	0.148148	-999	-999
2012309	13	9	2011	28.6441	-53.2258	5290	186.3	185.2	18.419	18.386165	36.5885	176.3	1.18	5.480538	0.268148	-999	-999
2012308	13	8	2011	28.6441	-53.2258	5290	235.9	234.5	17.929	17.888156	36.5256	181.4	1.38	6.330538	0.338148	-999	-999
2012307	13	7	2011	28.6441	-53.2258	5290	286.1	284.2	17.586	17.537071	36.4806	181.5	1.57	6.960538	0.378148	-999	-999
2012306	13	6	2011	28.6441	-53.2258	5290	351.3	349	17.152	17.092865	36.4109	181.5	1.77	7.640538	0.418148	-999	-999
2012305	13	5	2011	28.6441	-53.2258	5290	424.1	421.2	16.362	16.292784	36.2638	176.2	2.35	9.280538	0.538148	-999	-999
2012304	13	4	2011	28.6441	-53.2258	5290	535.4	531.5	14.559	14.478048	35.9584	163.1	3.91	13.140538	0.788148	-999	-999
2012303	13	3	2011	28.6441	-53.2258	5290	669.6	664.4	12.228	12.137322	35.6274	146.6	7.13	18.650538	1.158148	-999	-999
2012302	13	2	2011	28.6441	-53.2258	5290	853.9	846.8	8.732	8.637121	35.2238	131.9	14.45	25.760538	1.668148	-999	-999
2012301	13	1	2011	28.6441	-53.2258	5290	1008	999.1	7.043	6.942596	35.1165	150.1	16.5	25.800538	1.718148	-999	-999
2012422	14	22	2011	27.5831	-49.633	4501	114.8	113.8	21.05	21.027792	36.93165	189.05	0.55	2.155538	0.173148	2099.8	2407.11
2012421	14	21	2011	27.5831	-49.633	4501	135.25	134.1	20.233	20.207554	36.8199	186.1	0.6	2.295538	0.148148	2105.4	2402.22
2012420	14	20	2011	27.5831	-49.633	4501	185.9	184.25	18.918	18.88461	36.675	170.3	1.035	4.735538	0.213148	2121.2	2390.54
2012419	14	19	2011	27.5831	-49.633	4501	236.35	234.2	18.1805	18.139173	36.57695	172.55	1.28	6.390538	0.323148	2118.9	2382.97
2012418	14	18	2011	27.5831	-49.633	4501	287.8	285.2	17.608	17.558736	36.48215	177.9	1.52	7.175538	0.373148	2116.9	2379.63
2012417	14	17	2011	27.5831	-49.633	4501	432.4	428.25	16.1	16.030195	36.2153	169.65	2.595	10.280538	0.588148	2132.1	2365.63
2012416	14	16	2011	27.5831	-49.633	4501	554.4	548.9	14.04	13.958148	35.8665	154.5	4.89	15.060538	0.908148	-999	-999
2012415	14	15	2011	27.5831	-49.633	4501	653.7	646.9	12.087	11.999204	35.5897	142.1	7.72	19.560538	1.208148	2162.6	2329.59
2012414	14	14	2011	27.5831	-49.633	4501	779.85	771.5	9.6425	9.550988	35.30895	133.35	12.06	24.150538	1.548148	2181.2	2317.25
2012413	14	13	2011	27.5831	-49.633	4501	975	965.2	7.031	6.934172	35.122	151.9	16.11	25.880538	1.688148	2183.6	2312.03
2012412	14	12	2011	27.5831	-49.633	4501	1210.8	1196.1	5.902	5.789927	35.1312	188.2	14.94	23.010538	1.558148	2178.2	2317.11
2012411	14	11	2011	27.5831	-49.633	4501	1463.9	1447.9	5.232	5.101196	35.139	206.6	14.84	21.450538	1.418148	2171.4	2316.97
2012410	14	10	2011	27.5831	-49.633	4501	1815.2	1793.8	4.072	3.921169	35.0494	225.4	18.45	20.900538	1.398148	2166.1	2314.56
2012409	14	9	2011	27.5831	-49.633	4501	2121.2	2094.6	3.567	3.394141	35.0037	229.5	21.87	21.080538	1.418148	2148.2	2290.5
2012408	14	8	2011	27.5831	-49.633	4501	2426.5	2394.4	3.219	3.022215	34.9734	230.7	26.07	21.420538	1.448148	2165.8	2309.31
2012407	14	7	2011	27.5831	-49.633	4501	2734.2	2696.1	2.992	2.768777	34.9533	232	29.58	21.740538	1.478148	-999	-999
2012406	14	6	2011	27.5831	-49.633	4501	3040.7	2996.1	2.776	2.525865	34.9345	231.4	33.29	22.110538	1.508148	2177.7	2326.46
2012405	14	5	2011	27.5831	-49.633	4501	3448.5	3394.6	2.527	2.239482	34.9129	233.6	36.8	22.290538	1.538148	2179.8	2328.41
2012404	14	4	2011	27.5831	-49.633	4501	3857.3	3793.3	2.34	2.012383	34.8948	235.5	39.83	22.560538	1.558148	2163.3	2305.57
2012403	14	3	2011	27.5831	-49.633	4501	4059.6	3990.3	2.264	1.915616	34.8865	234.8	41.49	22.710538	1.568148	2184.4	2331.09
2012402	14	2	2011	27.5831	-49.633	4501	4166.3	4094.1	2.264	1.903349	34.8854	235.3	41.98	22.780538	1.568148	2183.3	2330.08
2012401	14	1	2011	27.5831	-49.633	4501	4293.4	4217.6	2.24	1.865272	34.882	235.5	42.66	22.830538	1.578148	2184.9	2330.96
2012510	15	10	2011	26.8571	-47.2301	4244	137.3	136.6	20.187	20.161209	36.8148	186.8	0.6	2.430538	0.148148	-999	-999
2012509	15	9	2011	26.8571	-47.2301	4244	186.1	185.1	18.93	18.896563	36.657	173.3	0.89	4.470538	0.198148	-999	-999
2012508	15	8	2011	26.8571	-47.2301	4244	236.5	235.1	18.194	18.152629	36.5632	178	1.28	6.060538	0.308148	-999	-999
2012507	15	7	2011	26.8571	-47.2301	4244	287.2	285.4	17.746	17.696571	36.503	179.5	1.38	6.810538	0.358148	-999	-999
2012506	15	6	2011	26.8571	-47.2301	4244	352.6	350.3	17.322	17.262237	36.4373	181.3	1.67	7.380538	0.398148	-999	-999
2012505	15	5	2011	26.8571	-47.2301	4244	424.1	421.3	16.477	16.407448	36.2838	171.8	2.35	9.410538	0.538148	-999	-999
2012504	15	4	2011	26.8571	-47.2301	4244	533.3	529.6	14.269	14.189458	35.9042	155.8	4.5	14.440538	0.878148	-999	-999
2012503	15	3	2011	26.8571	-47.2301	4244	667.9	662.9	11.517	11.429972	35.5204	135.5	8.6	20.850538	1.308148	-999	-999
2012502	15	2	2011	26.8571	-47.2301	4244	805.5	799.1	8.922	8.83164	35.2154	129.1	13.96	25.800538	1.678148	-999	-999
2012501	15	1	2011	26.8571	-47.2301	4244	1008.3	999.7	6.847	6.748038	35.105	154.4	16.6	25.740538	1.738148	-999	-999
2012625	16	25	2011	26.1367	-44.8262	3887	112.7	112	21.622	21.599771	37.069675	191.075	0.5975	2.205538	0.148148	2104	2417.67
2012624	16	24	2011	26.1367	-44.8262	3887	136.075	135.2	20.64725	20.621265	36.96125	179.375	0.5975	2.600538	0.148148	2121.1	2405.96
2012623	16	23	2011	26.1367	-44.8262	3887	151.1	149.9	20.272	20.243512	36.9111	173.8	0.69	2.990538	0.148148	-999	-999
2012622	16	22	2011	26.1367	-44.8262	3887	186.15	184.9	18.9355	18.902036	36.714525	165.175	1.085	5.283038	0.253148	2135	2394.28
2012621	16	21	2011	26.1367	-44.8262	3887	235.85	234.25	17.92925	17.888408	36.549975	170.075	1.4725	7.110538	0.370648	2129.6	2382.94
2012620	16	20	2011	26.1367	-44.8262	3887	286.45	284.25	17.277	17.228612	36.4327	174.95	1.62	7.810538	0.423148	2124.5	2374.53
2012619	16	19	2011	26.1367	-44.8262	3887	327.8	325.6	16.677	16.62292	36.325	177.9	1.77	8.490538	0.478148	2124.3	2367.16
2012618	16	18	2011	26.1367	-44.8262	3887	350.1	346.9	16.496	16.438645	36.2923	176.3	2.06	8.920538	0.508148	-999	-999
2012617	16	17	2011	26.1367	-44.8262	3887	422.825	419.7	15.429	15.362718	36.107975	162.625	3.1075	11.803038	0.690648	2139.8	2353.95
2012616	16	16	2011	26.1367	-44.8262	3887	604.125	599.325	12.1755	12.094125	35.615725	140.075	7.38	19.388038	1.180648	2166.7	2332.2
2012615	16	15	2011	26.1367	-44.8262	3887	808.033333	801.666667	8.801333	8.711392	35.206767	125.166667	14.683333	26.620538	1.704815	2191.2	2316.23
2012614	16	14	2011	26.1367	-44.8262	3887	974.5	962.2	6.94	6.843998	35.0427	134.8	18.36	28.280538	1.888148	2196.7	2310.48
2012613	16	13	2011	26.1367	-44.8262	3887	1210.1	1194.3	5.671	5.561261	35.0334	173.8	17.19	24.960538	1.678148	2185.2	2311.6
2012612	16	12	2011	26.1367	-44.8262	3887	1512.8	1495.866667	4.967	4.834389	35.094633	212.9	14.65	21.260538	1.421481	2170.6	2312.51
2012611	16	11	2011	26.1367	-44.8262	3887	1819.4	1793.2	4.238	4.084485	35.0633	226	16.8	20.480538	1.388148	2166.9	2311.73
2012610	16	10	2011	26.1367	-44.8262	3887	2121.533333	2089.033333	3.571333	3.398389	34.999267	231.766667	20.993333	20.723871	1.418148	2170.7	2316.32
2012609	16	9	2011	26.1367	-44.8262	3887	2735.8	2690.4	3.038	2.813699	34.9539	232.6	27.92	21.440538	1.468148	2177.1	2323.06
2012608	16	8	2011	26.1367	-44.8262	3887	3036.3	2983.433333	2.868	2.616289	34.939667	230.433333	32.216667	21.957204	1.504815	2182	2325.22
2012607	16	7	2011	26.1367	-44.8262	3887	3241.4	3183.8	2.701	2.431472	34.9252	230.3	36.41	22.310538	1.528148	2184.1	2329.69
2012606	16	6	2011	26.1367	-44.8262	3887	3287.5	3228.15	2.705	2.430458	34.9258	229.7	36.32	22.410538	1.538148	-999	-999
2012605	16	5	2011	26.1367	-44.8262	3887	3344.1	3283.9	2.687	2.406821	34.9234	230.3	36.61	22.300538	1.538148	2184.2	2329.49
2012604	16	4	2011	26.1367	-44.8262	3887	3368.05	3306.55	2.6775	2.394968	34.92315	230.1	36.755	22.435538	1.548148	-999	-999
2012603	16	3	2011	26.1367	-44.8262	3887	3446.7	3383.8	2.695	2.403511	34.9237	230.3	36.32	22.290538	1.538148	2176.9	2325.38
2012602	16	2	2011	26.1367	-44.8262	3887	3549.266667	3483.2	2.675667	2.373419	34.921967	230.366667	36.346667	22.340538	1.544815	2180.4	2327.77
2012601	16	1	2011	26.1367	-44.8262	3887	3675.5	3605.966667	2.676333	2.360054	34.920733	230.8	36.61	22.330538	1.541481	2153.1	2284.7
2012710	17	10	2011	25.1413	-42.5219	3553	136.8	136.1	21.796	21.768839	37.1935	188.9	0.5	2.190538	0.148148	-999	-999
2012709	17	9	2011	25.1413	-42.5219	3553	186.2	185.3	19.457	19.422871	36.8303	154.1	1.18	6.230538	0.328148	-999	-999
2012708	17	8	2011	25.1413	-42.5219	3553	237.4	236.1	18.089	18.047629	36.586	153.9	1.77	8.440538	0.468148	-999	-999
2012707	17	7	2011	25.1413	-42.5219	3553	286.6	284.9	17.079	17.030971	36.4092	153.5	2.16	10.120538	0.578148	-999	-999
2012706	17	6	2011	25.1413	-42.5219	3553	352.4	350.3	15.982	15.925511	36.2124	164.8	2.55	10.560538	0.618148	-999	-999
2012705	17	5	2011	25.1413	-42.5219	3553	423.6	420.9	14.943	14.878022	36.0417	162.8	3.33	12.320538	0.728148	-999	-999
2012704	17	4	2011	25.1413	-42.5219	3553	535.5	531.9	13.305	13.228736	35.7947	156.2	4.89	15.640538	0.938148	-999	-999
2012703	17	3	2011	25.1413	-42.5219	3553	670.7	665.8	11.133	11.047406	35.5225	141.4	8.6	20.880538	1.288148	-999	-999
2012702	17	2	2011	25.1413	-42.5219	3553	805.8	799.6	9.231	9.138684	35.3215	132.6	12.79	24.770538	1.588148	-999	-999
2012701	17	1	2011	25.1413	-42.5219	3553	1008.5	1000	7.093	6.992099	35.1635	147.8	16.6	26.230538	1.728148	-999	-999
2012821	18	21	2011	24.1499	-40.2173	4614	115.85	114.9	22.097	22.073772	37.3052	191.4	0.5	2.170538	0.148148	-999	-999
2012820	18	20	2011	24.1499	-40.2173	4614	136.2	135.05	21.727	21.70001	37.25305	187.2	0.5	2.320538	0.148148	-999	-999
2012819	18	19	2011	24.1499	-40.2173	4614	184.05	182.45	19.797	19.762841	36.92845	177.1	0.695	3.690538	0.193148	-999	-999
2012818	18	18	2011	24.1499	-40.2173	4614	235.8	233.75	18.0985	18.057392	36.59305	170.3	1.33	6.470538	0.338148	-999	-999
2012817	18	17	2011	24.1499	-40.2173	4614	285.85	283.3	17.209	17.160842	36.436	169.2	1.77	8.220538	0.453148	-999	-999
2012816	18	16	2011	24.1499	-40.2173	4614	351.1	347.95	16.083	16.026473	36.23705	163.1	2.595	10.570538	0.623148	-999	-999
2012815	18	15	2011	24.1499	-40.2173	4614	424.35	420.4	14.695	14.63064	36.0037	150.2	3.77	13.955538	0.838148	2146.93	2348.69
2012814	18	14	2011	24.1499	-40.2173	4614	603	597.05	11.8445	11.764682	35.607	142.95	7.28	19.495538	1.213148	2162.47	2330.38
2012813	18	13	2011	24.1499	-40.2173	4614	804.5	795.9	9.066	8.974804	35.3143	130.1	13.67	25.310538	1.678148	2174.91	2317.13
2012812	18	12	2011	24.1499	-40.2173	4614	970.8	958.7	7.265	7.166897	35.1537	140.8	17.38	27.020538	1.778148	2194.06	2320.73
2012811	18	11	2011	24.1499	-40.2173	4614	1160.1	1145.3	6.05	5.941799	35.1032	167.1	17.58	25.340538	1.678148	2198.57	2331.72
2012810	18	10	2011	24.1499	-40.2173	4614	1513.7	1493.2	5.056	4.922211	35.1322	200.7	17.58	22.460538	1.508148	2176.3	2323.42
2012809	18	9	2011	24.1499	-40.2173	4614	1820.1	1794.1	4.052	3.901009	35.0354	216.5	20.7	22.120538	1.508148	2169.91	2326.89
2012808	18	8	2011	24.1499	-40.2173	4614	2120.2	2088.5	3.549	3.376539	34.9981	221	24.6	22.270538	1.528148	2171.96	2323.34
2012807	18	7	2011	24.1499	-40.2173	4614	2572.4	2531.2	3.079	2.870327	34.9648	221.5	30.85	22.750538	1.568148	2178.89	2333.06
2012806	18	6	2011	24.1499	-40.2173	4614	3040.1	2988.1	2.789	2.538616	34.94	221.5	35.92	23.160538	1.598148	2185.63	2340.55
2012805	18	5	2011	24.1499	-40.2173	4614	3447.5	3385.1	2.548	2.26006	34.9159	222.9	40.71	23.520538	1.628148	2189.14	2344.22
2012804	18	4	2011	24.1499	-40.2173	4614	3850.6	3777.3	2.434	2.104564	34.9011	224.4	43.54	23.750538	1.648148	2190.98	2333.05
2012803	18	3	2011	24.1499	-40.2173	4614	4260.3	4175	2.396	2.020494	34.8928	225.2	45.29	23.830538	1.648148	2191.91	2333.62
2012802	18	2	2011	24.1499	-40.2173	4614	4365.9	4277.4	2.393	2.0051	34.8912	225.1	45.49	23.850538	1.648148	2192.19	2345.67
2012801	18	1	2011	24.1499	-40.2173	4614	4478.1	4386.1	2.404	2.002341	34.8909	225.2	45.68	23.840538	1.668148	2192.22	2329.73
2012911	19	11	2011	23.2483	-38.0465	5697	106.4	105.9	23.08	23.058	37.381	187	0.6	2.150538	0.148148	-999	-999
2012910	19	10	2011	23.2483	-38.0465	5697	136.4	135.7	22.265	22.237499	37.2937	176.4	0.5	2.410538	0.148148	-999	-999
2012909	19	9	2011	23.2483	-38.0465	5697	185.2	184.2	20.14	20.105213	36.9471	158.5	0.79	4.850538	0.228148	-999	-999
2012908	19	8	2011	23.2483	-38.0465	5697	234.4	233.1	18.734	18.692132	36.7027	153.3	1.28	7.420538	0.378148	-999	-999
2012907	19	7	2011	23.2483	-38.0465	5697	285.7	284.1	17.491	17.442319	36.4807	158.2	1.77	9.110538	0.488148	-999	-999
2012906	19	6	2011	23.2483	-38.0465	5697	350.1	348	16.002	15.945835	36.2153	145.3	2.84	12.550538	0.718148	-999	-999
2012905	19	5	2011	23.2483	-38.0465	5697	424.1	421.5	14.554	14.490104	35.9682	132.1	4.21	16.230538	0.948148	-999	-999
2012904	19	4	2011	23.2483	-38.0465	5697	535.7	532.1	12.907	12.83222	35.737	132.9	5.77	18.800538	1.118148	-999	-999
2012903	19	3	2011	23.2483	-38.0465	5697	605	600.8	11.898	11.817686	35.605	131.9	7.43	20.660538	1.228148	-999	-999
2012902	19	2	2011	23.2483	-38.0465	5697	857.1	850.4	8.273	8.180631	35.2013	128.2	15.53	27.070538	1.728148	-999	-999
2012901	19	1	2011	23.2483	-38.0465	5697	1008.1	999.7	6.676	6.578394	35.0654	140.1	18.75	28.150538	1.838148	-999	-999
2013029	20	29	2011	22.3544	-35.8675	5848	100.5	99.775	22.65425	22.633746	37.33325	190.533333	0.5725	2.198038	0.148148	2121.65	2427.66
2013028	20	28	2011	22.3544	-35.8675	5848	120.3	119.3	21.471	21.447371	37.1904	170.9	0.69	3.070538	0.178148	-999	-999
2013027	20	27	2011	22.3544	-35.8675	5848	134.866667	133.833333	20.735667	20.709823	37.064233	161.6	0.89	4.777204	0.271481	2146.84	2406.79
2013026	20	26	2011	22.3544	-35.8675	5848	186.1	184.725	18.53375	18.500797	36.655625	145.366667	1.7175	9.053038	0.513148	2156.91	2388.45
2013025	20	25	2011	22.3544	-35.8675	5848	236.35	234.6	17.395	17.354931	36.4568	146.5	2.18	10.428038	0.595648	2156.59	2368.38
2013024	20	24	2011	22.3544	-35.8675	5848	302.55	299.85	16.049	16.000426	36.2267	143.3	2.89	12.615538	0.723148	2151.97	2370.42
2013023	20	23	2011	22.3544	-35.8675	5848	378.525	375.5	14.698	14.640664	36.000175	137.5	4.035	15.273038	0.895648	2162.38	2355.26
2013022	20	22	2011	22.3544	-35.8675	5848	504.866667	500.433333	12.637333	12.567902	35.706567	136.566667	6.06	18.777204	1.121481	2168.11	2330.59
2013021	20	21	2011	22.3544	-35.8675	5848	740.38	733.48	9.0612	8.977641	35.26226	111.98	14.53	27.638538	1.742148	2198.01	2325.06
2013020	20	20	2011	22.3544	-35.8675	5848	931.1	920.8	6.813	6.722414	35.0431	128.3	19.33	29.390538	1.908148	2202.35	2321.55
2013019	20	19	2011	22.3544	-35.8675	5848	1068.5	1058.233333	6.135	6.035494	35.007767	142.266667	20.016667	28.660538	1.891481	2198.55	2316.09
2013018	20	18	2011	22.3544	-35.8675	5848	1210.95	1197.6	5.6345	5.524992	35.04045	163.65	18.945	26.475538	1.748148	2189.39	-999
2013017	20	17	2011	22.3544	-35.8675	5848	1514.5	1493.7	4.744	4.613855	35.0441	194.7	18.94	23.820538	1.578148	2176.37	-999
2013016	20	16	2011	22.3544	-35.8675	5848	1916.5	1888.6	3.948	3.789208	35.0198	211.4	22.07	22.840538	1.528148	2173.67	2326.04
